0.28430,0.15210,0.16908,0.30193,0.16567,0.13787,0.16350,0.17340,0.15059,0.21678,0.18047,0.09486,0.11665,0.10401,0.23489,0.16083,0.18348,0.17002,0.19411,0.15826,0.17579,0.20311,0.24088,0.13952,0.13524,0.15678,0.15530,0.20982,0.16777,0.41030,0.42189,0.11922,0.12730,0.12744,0.09530,0.09634,0.12478,0.14459,0.16082,0.25505,0.13737,0.19308,0.17388,0.17076,0.09869,0.15463,0.13619,0.15423,0.13341,0.10803,0.10493,0.12068,0.10869,0.11578,0.22201,0.14169,0.14748,0.11151,0.10828,0.12001,0.11752,0.19224,0.12691,0.10585
0.37137,0.15891,0.09374,0.35315,0.09473,0.28530,0.20991,0.15571,0.16692,0.15690,0.17348,0.08654,0.16493,0.15722,0.18379,0.10144,0.18881,0.09009,0.10202,0.19257,0.20594,0.14391,0.22357,0.16173,0.09189,0.11515,0.14244,0.14010,0.23949,0.45404,0.48950,0.12807,0.12786,0.14458,0.15407,0.12910,0.21034,0.19890,0.21216,0.16957,0.13331,0.25176,0.10486,0.19050,0.18143,0.18387,0.19043,0.13253,0.09155,0.11086,0.12116,0.16816,0.12928,0.13429,0.12655,0.18718,0.14179,0.07089,0.16403,0.17189,0.18329,0.07762,0.11985,0.10812
0.31480,0.18334,0.09888,0.30746,0.09966,0.28294,0.14972,0.14488,0.14322,0.13822,0.20335,0.08953,0.12331,0.11659,0.17469,0.12971,0.13259,0.13196,0.14109,0.15984,0.25753,0.13274,0.12030,0.17978,0.07488,0.15471,0.20486,0.15360,0.26780,0.40341,0.44898,0.13652,0.14349,0.12472,0.13844,0.09985,0.16161,0.24628,0.25313,0.16533,0.07463,0.18527,0.17871,0.17840,0.21906,0.20555,0.20899,0.20099,0.16662,0.14147,0.14192,0.15007,0.17322,0.16961,0.17747,0.18006,0.14768,0.14627,0.14959,0.13832,0.13092,0.23075,0.16871,0.14395
0.19503,0.11307,0.11234,0.22837,0.10568,0.19047,0.15716,0.11313,0.11784,0.16876,0.16637,0.09909,0.15204,0.15261,0.13375,0.13516,0.16105,0.28529,0.17643,0.11869,0.18179,0.21073,0.18120,0.21418,0.09835,0.14048,0.26539,0.16923,0.17028,0.32224,0.36022,0.11083,0.14153,0.10797,0.09533,0.10090,0.10488,0.16629,0.20326,0.28651,0.16505,0.14748,0.15206,0.22627,0.10953,0.12939,0.13548,0.22311,0.19180,0.10979,0.08515,0.08315,0.10350,0.15766,0.12627,0.12932,0.16565,0.13048,0.12873,0.13875,0.14755,0.20393,0.15070,0.13461
0.28762,0.18976,0.09892,0.27984,0.10307,0.25825,0.13401,0.16142,0.14257,0.16258,0.24547,0.09127,0.11667,0.11138,0.18648,0.12159,0.14167,0.13622,0.14538,0.16057,0.25841,0.13148,0.10556,0.17865,0.09005,0.12929,0.18650,0.15244,0.27305,0.38896,0.43412,0.13052,0.13875,0.12467,0.13670,0.11794,0.17601,0.23639,0.24456,0.15642,0.07128,0.18484,0.15890,0.17296,0.22910,0.21160,0.20009,0.19981,0.14933,0.14884,0.14559,0.15641,0.17762,0.17247,0.18310,0.18016,0.18039,0.17110,0.17397,0.13727,0.12891,0.26913,0.19662,0.16810
0.16671,0.20352,0.13808,0.16664,0.14254,0.18716,0.10876,0.14450,0.13111,0.16252,0.19806,0.12702,0.25610,0.22769,0.10248,0.09939,0.14640,0.13485,0.13586,0.17341,0.17604,0.15942,0.16127,0.24212,0.10643,0.15874,0.12632,0.15354,0.25385,0.19149,0.19174,0.34961,0.08833,0.15842,0.15836,0.11031,0.10136,0.28495,0.18903,0.18402,0.17341,0.11871,0.17802,0.18370,0.16366,0.15774,0.14286,0.18098,0.13318,0.13540,0.24409,0.16041,0.16673,0.10779,0.16243,0.14398,0.13086,0.14984,0.13510,0.13682,0.13972,0.14168,0.14510,0.14581
0.18193,0.14297,0.15333,0.18589,0.13101,0.17638,0.15671,0.11587,0.11556,0.15123,0.24981,0.14850,0.20091,0.18548,0.10807,0.14060,0.16800,0.09523,0.19288,0.17493,0.27886,0.17336,0.11451,0.12859,0.12918,0.09568,0.13782,0.17332,0.38128,0.22519,0.23971,0.22350,0.13646,0.19260,0.12802,0.15142,0.09054,0.21004,0.13121,0.16526,0.13380,0.11525,0.11187,0.12321,0.33434,0.35177,0.11391,0.10932,0.14924,0.07958,0.19969,0.15810,0.12259,0.11094,0.13014,0.15850,0.08315,0.08778,0.09215,0.10710,0.13793,0.11974,0.11363,0.12277
0.31427,0.20799,0.09101,0.32728,0.10843,0.14798,0.20243,0.21569,0.12498,0.16798,0.20138,0.08792,0.09202,0.08852,0.18113,0.11363,0.19053,0.10481,0.17860,0.16509,0.20486,0.17476,0.19060,0.14409,0.11796,0.14062,0.11236,0.09244,0.25233,0.50767,0.53030,0.21063,0.12400,0.13438,0.17204,0.11425,0.10385,0.19726,0.15115,0.22978,0.12460,0.17219,0.11642,0.23971,0.22040,0.20652,0.15323,0.15548,0.15086,0.14142,0.14680,0.13388,0.12957,0.13521,0.18772,0.15289,0.14322,0.09454,0.10273,0.14121,0.12740,0.10756,0.08596,0.07097
0.31477,0.26500,0.13752,0.28924,0.13804,0.21521,0.28478,0.18753,0.11866,0.11305,0.13883,0.11277,0.17075,0.16237,0.10751,0.12675,0.27468,0.13242,0.14185,0.17023,0.23302,0.16346,0.11314,0.11317,0.07317,0.10485,0.17398,0.11706,0.16570,0.13685,0.15543,0.13104,0.09972,0.11764,0.11188,0.10341,0.18323,0.13649,0.13734,0.10042,0.07392,0.15830,0.10131,0.14628,0.13906,0.16105,0.19585,0.17159,0.11045,0.09639,0.08619,0.16060,0.13308,0.11006,0.14098,0.15201,0.10073,0.09857,0.09388,0.13921,0.16450,0.11541,0.12588,0.12118
0.27583,0.21222,0.08749,0.25226,0.08251,0.19950,0.21702,0.14573,0.08697,0.15421,0.13397,0.09918,0.17422,0.18068,0.09783,0.10726,0.22356,0.12184,0.09635,0.16430,0.22781,0.14078,0.11588,0.16781,0.09028,0.13592,0.13633,0.11528,0.17209,0.14306,0.13485,0.14764,0.12713,0.10587,0.08956,0.10782,0.21089,0.16874,0.17948,0.10282,0.07636,0.15677,0.14657,0.16682,0.12376,0.12613,0.23191,0.16767,0.11950,0.14259,0.12119,0.16276,0.15830,0.14472,0.17352,0.13814,0.08930,0.12500,0.13802,0.13769,0.13109,0.09962,0.15501,0.16932
0.26854,0.17366,0.08487,0.24556,0.08567,0.21289,0.21577,0.15463,0.11578,0.15169,0.14863,0.08100,0.16689,0.18020,0.13378,0.07782,0.22340,0.13530,0.10969,0.16254,0.18254,0.12253,0.10947,0.20852,0.06451,0.12422,0.11952,0.12150,0.16173,0.15223,0.14000,0.17883,0.12556,0.15236,0.09412,0.08090,0.17775,0.18701,0.19476,0.12289,0.07292,0.15597,0.12434,0.15382,0.12850,0.13312,0.19038,0.17217,0.15488,0.17891,0.14774,0.19020,0.14521,0.12890,0.15686,0.16347,0.11360,0.14315,0.15803,0.11806,0.12629,0.11567,0.18674,0.20597
0.39823,0.19068,0.08261,0.37004,0.08429,0.19073,0.16321,0.14834,0.09916,0.10102,0.17207,0.10197,0.10992,0.10160,0.11218,0.06654,0.15390,0.15243,0.13378,0.13740,0.14015,0.10464,0.18406,0.15623,0.08432,0.14972,0.26805,0.16607,0.18075,0.30641,0.35572,0.12537,0.13325,0.14625,0.08626,0.11797,0.22523,0.27979,0.24721,0.16365,0.16205,0.15429,0.16844,0.14232,0.13392,0.12265,0.16592,0.18407,0.13773,0.16848,0.14332,0.15272,0.12137,0.13881,0.20400,0.19183,0.15655,0.13999,0.14416,0.16777,0.19274,0.08164,0.17933,0.19661
0.35628,0.16956,0.18542,0.33971,0.19072,0.32234,0.21072,0.19014,0.21485,0.18578,0.17025,0.09324,0.15172,0.18006,0.17801,0.13093,0.18024,0.18600,0.10508,0.11574,0.24774,0.23095,0.10496,0.17772,0.11054,0.13909,0.23561,0.12213,0.21112,0.38928,0.45281,0.12624,0.14792,0.13283,0.11085,0.09371,0.15463,0.29613,0.27729,0.16509,0.10308,0.19440,0.10383,0.19428,0.24500,0.24841,0.19332,0.19972,0.16252,0.17150,0.19731,0.18628,0.15881,0.14590,0.13717,0.26013,0.12944,0.14513,0.15654,0.11671,0.11316,0.17158,0.11251,0.10229
0.34597,0.18658,0.18072,0.33759,0.17365,0.33223,0.22353,0.21013,0.23700,0.20559,0.16381,0.10636,0.14591,0.17513,0.16427,0.12851,0.19270,0.19237,0.13355,0.12611,0.24454,0.23353,0.10058,0.16344,0.09969,0.14708,0.20925,0.13783,0.20053,0.37225,0.43006,0.13720,0.13415,0.13240,0.10336,0.10369,0.13978,0.28442,0.26772,0.16584,0.10375,0.19391,0.10893,0.19642,0.25105,0.25755,0.20986,0.22320,0.16301,0.17764,0.20360,0.20809,0.18649,0.17101,0.14285,0.26513,0.13073,0.15820,0.16619,0.13157,0.12552,0.17025,0.10972,0.12579
0.12917,0.20602,0.14681,0.12812,0.14979,0.10924,0.08045,0.09587,0.10713,0.11868,0.12289,0.12886,0.13231,0.12434,0.18848,0.13497,0.15261,0.13930,0.12017,0.14257,0.19360,0.10873,0.16500,0.17497,0.12207,0.17097,0.15691,0.16292,0.19617,0.21610,0.16064,0.18673,0.15611,0.13497,0.18577,0.11658,0.15011,0.31657,0.17429,0.14871,0.15292,0.12520,0.15168,0.13559,0.19050,0.21857,0.18035,0.15726,0.18125,0.09624,0.12220,0.12429,0.21916,0.17148,0.12579,0.11157,0.13360,0.18699,0.18758,0.11571,0.11077,0.16657,0.17049,0.17187
0.14185,0.17523,0.12059,0.13788,0.13712,0.20648,0.14186,0.20738,0.20724,0.13729,0.17858,0.10372,0.23750,0.23039,0.19946,0.07227,0.16589,0.09217,0.16492,0.13630,0.11972,0.15085,0.14087,0.16642,0.12036,0.14806,0.10202,0.18539,0.15842,0.14907,0.16191,0.27433,0.12767,0.18463,0.13404,0.09712,0.08871,0.41089,0.23088,0.19124,0.14520,0.14557,0.16987,0.15089,0.10776,0.15365,0.09311,0.11860,0.21771,0.10949,0.14807,0.10489,0.13092,0.10437,0.17349,0.16062,0.16628,0.11996,0.15283,0.14722,0.16268,0.19283,0.15498,0.17149
0.13799,0.15597,0.09552,0.14568,0.11985,0.12951,0.15757,0.17544,0.16449,0.15967,0.25463,0.16152,0.25569,0.23785,0.12277,0.13329,0.16974,0.10407,0.24596,0.17687,0.18380,0.14902,0.11396,0.19892,0.11690,0.10499,0.12257,0.22057,0.31834,0.08605,0.10835,0.27844,0.10804,0.17062,0.08241,0.07489,0.10739,0.16867,0.19534,0.16960,0.17165,0.09579,0.10048,0.11543,0.14578,0.14629,0.12385,0.11893,0.15345,0.08118,0.14259,0.13156,0.17457,0.18850,0.14870,0.14062,0.13523,0.11803,0.12430,0.10787,0.12859,0.17832,0.18971,0.17730
0.23190,0.24714,0.11601,0.21046,0.16090,0.18252,0.23407,0.14775,0.12934,0.14471,0.13266,0.09116,0.19663,0.19671,0.14423,0.09574,0.21848,0.10898,0.14222,0.19735,0.14928,0.16003,0.13106,0.12417,0.11076,0.11902,0.12490,0.12814,0.17092,0.09045,0.09675,0.30453,0.09960,0.14064,0.09962,0.09758,0.16361,0.18050,0.16619,0.14041,0.09488,0.13247,0.08830,0.17767,0.10568,0.11544,0.19883,0.17469,0.09886,0.17226,0.12120,0.14576,0.10858,0.10774,0.17949,0.17143,0.11286,0.15857,0.16477,0.12590,0.13916,0.14159,0.13174,0.13454
0.21146,0.15613,0.09755,0.19256,0.09040,0.14371,0.19108,0.13430,0.13825,0.13194,0.18632,0.09613,0.19030,0.19361,0.11963,0.10240,0.19308,0.12334,0.18482,0.20592,0.14659,0.13730,0.11830,0.12442,0.11032,0.10551,0.15731,0.14191,0.12268,0.11467,0.11509,0.23864,0.11049,0.15121,0.10107,0.11786,0.15931,0.13890,0.16421,0.09784,0.11337,0.09293,0.11774,0.16617,0.14588,0.16164,0.23323,0.22227,0.14196,0.20742,0.17637,0.17485,0.22584,0.12617,0.18039,0.19211,0.11667,0.13895,0.15634,0.12781,0.14852,0.12033,0.20235,0.22412
0.17943,0.12818,0.11282,0.17160,0.09487,0.13470,0.10911,0.11526,0.12329,0.13436,0.16812,0.10032,0.12565,0.13940,0.12666,0.08975,0.13518,0.16850,0.14363,0.14722,0.12386,0.13502,0.13707,0.18396,0.09534,0.12144,0.15713,0.11579,0.12165,0.12570,0.12561,0.27604,0.11688,0.16142,0.12166,0.11806,0.22037,0.15284,0.21397,0.11851,0.08726,0.14499,0.11769,0.14404,0.15386,0.14371,0.27803,0.16135,0.14174,0.28183,0.25471,0.16577,0.17969,0.17626,0.19951,0.20841,0.13830,0.21150,0.22008,0.12572,0.13550,0.13164,0.22704,0.25934
0.21077,0.11487,0.12951,0.19195,0.10920,0.14224,0.09459,0.09967,0.12230,0.12061,0.15891,0.14031,0.12696,0.11905,0.10838,0.12233,0.09552,0.13519,0.13464,0.12455,0.09863,0.14169,0.13593,0.20712,0.10957,0.13356,0.12766,0.10056,0.10154,0.11277,0.11438,0.23804,0.14829,0.14197,0.12334,0.12534,0.20493,0.15267,0.19680,0.12052,0.07962,0.09420,0.11712,0.14777,0.16857,0.14023,0.27003,0.21109,0.14688,0.34044,0.31310,0.13897,0.18363,0.17935,0.18964,0.14823,0.15403,0.25909,0.27271,0.11211,0.12805,0.09746,0.21549,0.25230
0.28370,0.11869,0.11325,0.21693,0.11574,0.27393,0.16268,0.15267,0.11209,0.10781,0.19181,0.23363,0.14296,0.14839,0.16765,0.09072,0.12735,0.14822,0.12552,0.12789,0.28083,0.23287,0.22663,0.14070,0.16466,0.15165,0.19668,0.20676,0.29069,0.50074,0.47380,0.14546,0.13293,0.23517,0.29653,0.20811,0.11909,0.23409,0.20040,0.15150,0.18267,0.28714,0.11562,0.13902,0.14333,0.17145,0.21715,0.19622,0.12284,0.15003,0.09704,0.15776,0.14565,0.15906,0.16585,0.15906,0.14589,0.14226,0.12788,0.12672,0.12565,0.11694,0.14035,0.16225
0.41633,0.13859,0.16267,0.36775,0.16750,0.35038,0.25267,0.20635,0.23775,0.18251,0.16188,0.10147,0.14068,0.14465,0.27605,0.11523,0.19976,0.19218,0.11538,0.15927,0.21083,0.24192,0.10453,0.13930,0.17751,0.10987,0.17595,0.15239,0.17032,0.39167,0.43185,0.09827,0.11784,0.19184,0.15760,0.11806,0.12889,0.25869,0.21692,0.19231,0.12851,0.29368,0.09347,0.19692,0.16629,0.12009,0.14707,0.20406,0.14050,0.14876,0.12763,0.14656,0.14160,0.12746,0.12036,0.25227,0.11135,0.15374,0.12985,0.12855,0.12383,0.19586,0.14989,0.13017
0.16384,0.18655,0.14932,0.15035,0.13367,0.19474,0.09284,0.12002,0.12096,0.12504,0.14457,0.12055,0.16224,0.17080,0.29119,0.11839,0.23718,0.11380,0.19603,0.15981,0.15419,0.12506,0.18507,0.14971,0.16356,0.19044,0.16497,0.17496,0.30408,0.21160,0.19444,0.17864,0.13480,0.17577,0.11505,0.17338,0.19950,0.27997,0.18192,0.16595,0.15175,0.19091,0.13931,0.10999,0.15983,0.18711,0.20394,0.11881,0.32921,0.08269,0.11065,0.16069,0.16641,0.15426,0.12967,0.12994,0.10179,0.13115,0.11912,0.14611,0.10956,0.19198,0.12440,0.14178
0.32005,0.18005,0.14330,0.29419,0.14742,0.20652,0.15653,0.16560,0.14923,0.14505,0.17725,0.11807,0.21331,0.21421,0.31714,0.12127,0.14622,0.19069,0.25203,0.17909,0.16742,0.17040,0.09633,0.16531,0.10982,0.15937,0.20534,0.20945,0.17624,0.15489,0.16538,0.18180,0.10718,0.16152,0.15644,0.12638,0.15348,0.27850,0.15357,0.14311,0.09586,0.19506,0.14291,0.21041,0.13842,0.12134,0.13751,0.19691,0.29226,0.08524,0.11595,0.16743,0.17794,0.13652,0.16482,0.12928,0.13257,0.08772,0.11173,0.12912,0.13941,0.14805,0.14484,0.11675
0.26682,0.25997,0.10739,0.27108,0.11886,0.22596,0.24331,0.20209,0.15447,0.11968,0.21675,0.10523,0.20981,0.21173,0.15831,0.05349,0.25057,0.11418,0.17665,0.20214,0.28153,0.11727,0.10260,0.13292,0.07132,0.10112,0.12572,0.18670,0.31121,0.19345,0.20331,0.30007,0.10163,0.17439,0.12116,0.08243,0.14500,0.15344,0.14041,0.12598,0.11358,0.15479,0.10060,0.20497,0.15030,0.16919,0.19690,0.15198,0.12698,0.16774,0.16998,0.16884,0.15805,0.16175,0.24125,0.19648,0.12265,0.13308,0.14734,0.14882,0.15175,0.13009,0.19512,0.20708
0.24249,0.31768,0.12470,0.27554,0.12632,0.20015,0.26411,0.22820,0.15123,0.10481,0.22124,0.10842,0.17567,0.17859,0.15157,0.06408,0.26777,0.11969,0.17337,0.20271,0.24759,0.13863,0.11988,0.12202,0.07026,0.10396,0.15069,0.18173,0.24675,0.13947,0.15427,0.25402,0.09214,0.14701,0.09767,0.08049,0.12199,0.16351,0.13814,0.10888,0.11518,0.14506,0.12294,0.15829,0.13149,0.15170,0.19904,0.14418,0.10371,0.14887,0.14111,0.14608,0.16223,0.16720,0.21812,0.18066,0.11083,0.14675,0.15572,0.12630,0.15826,0.14232,0.19812,0.19950
0.12317,0.19892,0.11885,0.11933,0.14504,0.15961,0.13853,0.13559,0.15901,0.12208,0.15560,0.11525,0.15514,0.16744,0.18119,0.10357,0.14344,0.16259,0.20757,0.14825,0.13419,0.17820,0.14480,0.13506,0.10190,0.15189,0.13636,0.17956,0.12434,0.11356,0.14554,0.34069,0.12084,0.15500,0.16715,0.14028,0.12991,0.10716,0.19649,0.15509,0.17182,0.09094,0.10435,0.16971,0.13791,0.14173,0.23168,0.17430,0.14444,0.30313,0.27607,0.13052,0.16424,0.16216,0.20163,0.17561,0.12793,0.22715,0.23212,0.12046,0.13838,0.13142,0.22624,0.22593
0.10506,0.12796,0.11142,0.11276,0.14857,0.16275,0.17016,0.17599,0.16880,0.13133,0.16125,0.13913,0.10328,0.11947,0.18260,0.10993,0.17150,0.16280,0.14368,0.10475,0.15305,0.15624,0.18404,0.29967,0.13309,0.20013,0.16770,0.15465,0.11351,0.14834,0.16489,0.36615,0.11530,0.18582,0.14396,0.12227,0.17881,0.12071,0.19792,0.11017,0.20573,0.09597,0.13153,0.12556,0.12567,0.13212,0.13716,0.15503,0.14139,0.16663,0.19507,0.15017,0.15369,0.15055,0.13512,0.11476,0.11089,0.20506,0.22259,0.09436,0.10742,0.13080,0.15027,0.16517
0.21989,0.15696,0.15068,0.20918,0.15009,0.28883,0.18964,0.13879,0.13014,0.11799,0.17920,0.23464,0.15879,0.15348,0.14649,0.10623,0.18048,0.11940,0.14421,0.15142,0.11827,0.17259,0.18833,0.21417,0.13130,0.11015,0.11796,0.15953,0.09531,0.15508,0.10928,0.16917,0.14062,0.17771,0.14710,0.19307,0.17833,0.14234,0.20465,0.16060,0.09553,0.16019,0.13496,0.17213,0.19692,0.12844,0.17363,0.12860,0.13810,0.26147,0.27299,0.10674,0.20988,0.20898,0.15562,0.10273,0.14820,0.30763,0.32026,0.12053,0.11122,0.09132,0.19997,0.22611
0.21901,0.16030,0.13361,0.20758,0.14497,0.27815,0.17043,0.13174,0.12034,0.10468,0.19100,0.24131,0.15551,0.15922,0.14886,0.10002,0.16192,0.12528,0.14875,0.16041,0.10928,0.17530,0.19664,0.21363,0.14614,0.11448,0.10798,0.15563,0.10288,0.15856,0.10073,0.15896,0.13106,0.17922,0.13248,0.19436,0.17617,0.14708,0.20727,0.16473,0.09745,0.16745,0.14391,0.17516,0.20425,0.14267,0.17176,0.12916,0.13270,0.26621,0.28387,0.12146,0.20190,0.20469,0.15157,0.10690,0.15649,0.32315,0.33563,0.12089,0.12084,0.09577,0.22114,0.24850
0.48780,0.28533,0.16895,0.39374,0.16439,0.31662,0.22350,0.16037,0.19547,0.15205,0.13633,0.09470,0.18441,0.19137,0.26020,0.12527,0.19886,0.13006,0.09824,0.14548,0.16801,0.16207,0.09898,0.14459,0.13766,0.14804,0.13122,0.15368,0.15646,0.25483,0.28393,0.13009,0.09440,0.17609,0.12026,0.07227,0.14929,0.27210,0.20311,0.19379,0.11806,0.31407,0.15272,0.22395,0.15539,0.15470,0.13522,0.14168,0.14366,0.10129,0.10619,0.12516,0.12405,0.10406,0.14189,0.16774,0.10487,0.10799,0.09623,0.13180,0.13510,0.19344,0.12546,0.11646
